,Frequency,Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
982,1250.0,8.4,0.0508,55.5,0.00544854
983,1600.0,0.0,0.0508,71.3,0.0007404779999999993
984,2000.0,3.3,0.1016,71.3,0.0020282200000000007
985,630.0,0.0,0.1016,31.7,0.0015009199999999993
986,315.0,12.3,0.1016,55.5,0.0368233
987,800.0,5.3,0.2286,71.3,0.0051942
988,250.0,12.3,0.1016,39.6,0.04082680000000001
989,5000.0,0.0,0.2286,39.6,0.00253511
990,8000.0,4.8,0.02540000000000002,71.3,0.0008486329999999997
991,2500.0,4.8,0.02540000000000002,55.5,0.0008732180000000003
992,5000.0,9.5,0.02540000000000002,55.5,0.004328399999999999
993,5000.0,12.7,0.02540000000000002,39.6,0.013025299999999998
994,200.0,12.3,0.1016,31.7,0.0418756
995,2000.0,0.0,0.02540000000000002,55.5,0.0004122899999999992
996,200.0,12.3,0.1016,39.6,0.04082680000000001
997,500.0,17.4,0.02540000000000002,55.5,0.016570599999999998
998,2500.0,0.0,0.1524,31.7,0.00209405
999,2500.0,3.0,0.3048,71.3,0.00425727
1000,2500.0,0.0,0.0508,31.7,0.0008121640000000006
1001,3150.0,17.4,0.02540000000000002,55.5,0.016570599999999998
1002,2500.0,11.2,0.0508,39.6,0.015047799999999998
1003,6300.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
1004,1600.0,11.2,0.0508,71.3,0.014072
1005,1250.0,2.0,0.2286,31.7,0.003723709999999999
1006,5000.0,22.2,0.02540000000000002,39.6,0.022902799999999997
1007,999.9999999999998,2.0,0.2286,31.7,0.003723709999999999
1008,250.0,15.4,0.0508,55.5,0.0271925
1009,16000.0,4.0,0.2286,71.3,0.00400603
1010,1250.0,4.2,0.0508,39.6,0.0015268899999999995
1011,1600.0,15.4,0.0508,55.5,0.0271925
1012,3150.0,2.7,0.1524,39.6,0.002948039999999999
1013,3150.0,12.7,0.02540000000000002,39.6,0.013025299999999998
1014,800.0,9.5,0.02540000000000002,55.5,0.004328399999999999
1015,10000.0,0.0,0.3048,71.3,0.00266337
1016,630.0,15.4,0.0508,31.7,0.028985300000000002
1017,250.0,11.2,0.0508,39.6,0.015047799999999998
1018,1600.0,0.0,0.3048,31.7,0.0033126600000000003
1019,6300.0,12.3,0.1016,31.7,0.0418756
1020,6300.0,3.0,0.3048,71.3,0.00425727
1021,800.0,0.0,0.3048,55.5,0.0028308099999999996
1022,3150.0,12.3,0.1016,39.6,0.04082680000000001
1023,2500.0,0.0,0.0508,55.5,0.0007619299999999992
1024,4000.0,11.2,0.0508,71.3,0.014072
1025,400.0,8.4,0.0508,39.6,0.00566229
1026,3150.0,4.0,0.2286,39.6,0.00473801
1027,4000.0,0.0,0.0508,71.3,0.0007404779999999993
1028,10000.0,0.0,0.1524,55.5,0.0017266799999999995
1029,400.0,7.3,0.2286,39.6,0.0123481
1030,630.0,8.9,0.1016,39.6,0.012459600000000001
1031,2500.0,4.2,0.0508,39.6,0.0015268899999999995
1032,1250.0,2.7,0.1524,71.3,0.0024385099999999996
1033,1600.0,15.4,0.0508,31.7,0.028985300000000002
1034,4000.0,1.5,0.3048,39.6,0.0039210700000000005
1035,5000.0,8.9,0.1016,71.3,0.0103088
1036,800.0,6.7,0.1016,55.5,0.0052139
1037,2500.0,5.4,0.1524,71.3,0.004011990000000001
1038,999.9999999999998,3.3,0.1016,39.6,0.0024513799999999995
1039,1600.0,8.4,0.0508,55.5,0.00544854
1040,5000.0,3.3,0.1016,71.3,0.0020282200000000007
1041,12500.0,2.7,0.1524,39.6,0.002948039999999999
1042,630.0,7.3,0.2286,39.6,0.0123481
1043,6300.0,8.9,0.1016,71.3,0.0103088
1044,1600.0,0.0,0.2286,71.3,0.00214345
1045,500.0,15.4,0.0508,71.3,0.0264269
1046,315.0,2.0,0.2286,31.7,0.003723709999999999
1047,1250.0,0.0,0.1524,55.5,0.0017266799999999995
1048,999.9999999999998,0.0,0.1016,55.5,0.0013198299999999993
1049,3150.0,5.4,0.1524,55.5,0.00433288
1050,1600.0,15.4,0.0508,39.6,0.0282593
1051,3150.0,8.9,0.1016,71.3,0.0103088
